"Provider ID","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"510053","SPP_1","0.93",,"01/01/2012","12/31/2012"
"510055","SPP_1","0.94",,"01/01/2012","12/31/2012"
"510058","SPP_1","1.04",,"01/01/2012","12/31/2012"
"510062","SPP_1","0.99",,"01/01/2012","12/31/2012"
"510070","SPP_1","0.99",,"01/01/2012","12/31/2012"
"510071","SPP_1","1.01",,"01/01/2012","12/31/2012"
"510072","SPP_1","0.99",,"01/01/2012","12/31/2012"
"510077","SPP_1","0.96",,"01/01/2012","12/31/2012"
"510082","SPP_1","0.92",,"01/01/2012","12/31/2012"
"510085","SPP_1","1.02",,"01/01/2012","12/31/2012"
"510086","SPP_1","0.92",,"01/01/2012","12/31/2012"
"520002","SPP_1","0.85",,"01/01/2012","12/31/2012"
"520004","SPP_1","0.90",,"01/01/2012","12/31/2012"
"520008","SPP_1","0.97",,"01/01/2012","12/31/2012"
"520009","SPP_1","0.93",,"01/01/2012","12/31/2012"
"520011","SPP_1","0.86",,"01/01/2012","12/31/2012"
"520013","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520017","SPP_1","0.85",,"01/01/2012","12/31/2012"
"520019","SPP_1","0.87",,"01/01/2012","12/31/2012"
"520021","SPP_1","1.03",,"01/01/2012","12/31/2012"
"520027","SPP_1","0.98",,"01/01/2012","12/31/2012"
"520028","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520030","SPP_1","0.93",,"01/01/2012","12/31/2012"
"520033","SPP_1","0.82",,"01/01/2012","12/31/2012"
"520034","SPP_1","0.98",,"01/01/2012","12/31/2012"
"520035","SPP_1","0.90",,"01/01/2012","12/31/2012"
"520037","SPP_1","0.94",,"01/01/2012","12/31/2012"
"520038","SPP_1","0.98",,"01/01/2012","12/31/2012"
"520041","SPP_1","0.90",,"01/01/2012","12/31/2012"
"520044","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520045","SPP_1","0.94",,"01/01/2012","12/31/2012"
"520048","SPP_1","0.90",,"01/01/2012","12/31/2012"
"520049","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520051","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520057","SPP_1","0.97",,"01/01/2012","12/31/2012"
"520059","SPP_1","0.93",,"01/01/2012","12/31/2012"
"520062","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520063","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520066","SPP_1","0.91",,"01/01/2012","12/31/2012"
"520070","SPP_1","0.98",,"01/01/2012","12/31/2012"
"520071","SPP_1","0.87",,"01/01/2012","12/31/2012"
"520075","SPP_1","0.92",,"01/01/2012","12/31/2012"
"520076","SPP_1","0.91",,"01/01/2012","12/31/2012"
"520078","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520083","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520087","SPP_1","0.89",,"01/01/2012","12/31/2012"
"520088","SPP_1","0.94",,"01/01/2012","12/31/2012"
"520089","SPP_1","0.93",,"01/01/2012","12/31/2012"
"520091","SPP_1","0.85",,"01/01/2012","12/31/2012"
"520095","SPP_1","0.84",,"01/01/2012","12/31/2012"
"520096","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520097","SPP_1","0.89",,"01/01/2012","12/31/2012"
"520098","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520100","SPP_1","0.99",,"01/01/2012","12/31/2012"
"520102","SPP_1","1.00",,"01/01/2012","12/31/2012"
"520103","SPP_1","1.00",,"01/01/2012","12/31/2012"
"520107","SPP_1","0.94",,"01/01/2012","12/31/2012"
"520109","SPP_1","0.84",,"01/01/2012","12/31/2012"
"520113","SPP_1","0.94",,"01/01/2012","12/31/2012"
"520116","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520136","SPP_1","0.94",,"01/01/2012","12/31/2012"
"520138","SPP_1","0.99",,"01/01/2012","12/31/2012"
"520139","SPP_1","1.00",,"01/01/2012","12/31/2012"
"520160","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520177","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520189","SPP_1","1.03",,"01/01/2012","12/31/2012"
"520193","SPP_1","0.96",,"01/01/2012","12/31/2012"
"520194","SPP_1","0.86",,"01/01/2012","12/31/2012"
"520195","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"520196","SPP_1","0.88",,"01/01/2012","12/31/2012"
"520198","SPP_1","0.97",,"01/01/2012","12/31/2012"
"520202","SPP_1","0.90",,"01/01/2012","12/31/2012"
"520204","SPP_1","1.00",,"01/01/2012","12/31/2012"
"520205","SPP_1","0.93",,"01/01/2012","12/31/2012"
"520206","SPP_1","0.97",,"01/01/2012","12/31/2012"
"520207","SPP_1","0.95",,"01/01/2012","12/31/2012"
"520208","SPP_1","1.01",,"01/01/2012","12/31/2012"
"530002","SPP_1","0.90",,"01/01/2012","12/31/2012"
"530006","SPP_1","0.94",,"01/01/2012","12/31/2012"
"530008","SPP_1","0.95",,"01/01/2012","12/31/2012"
"530010","SPP_1","0.89",,"01/01/2012","12/31/2012"
"530011","SPP_1","0.90",,"01/01/2012","12/31/2012"
"530012","SPP_1","1.01",,"01/01/2012","12/31/2012"
"530014","SPP_1","1.03",,"01/01/2012","12/31/2012"
"530015","SPP_1","0.87",,"01/01/2012","12/31/2012"
"530025","SPP_1","0.87",,"01/01/2012","12/31/2012"
"530032","SPP_1","0.86",,"01/01/2012","12/31/2012"
"530033","SPP_1","1.03",,"01/01/2012","12/31/2012"
"670002","SPP_1","1.29",,"01/01/2012","12/31/2012"
"670004","SPP_1","1.06",,"01/01/2012","12/31/2012"
"670005","SPP_1","1.15",,"01/01/2012","12/31/2012"
"670006","SPP_1","1.01",,"01/01/2012","12/31/2012"
"670008","SPP_1","1.07",,"01/01/2012","12/31/2012"
"670012","SPP_1","1.01",,"01/01/2012","12/31/2012"
"670018","SPP_1","1.01",,"01/01/2012","12/31/2012"
"670019","SPP_1","1.29",,"01/01/2012","12/31/2012"
"670021","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"670023","SPP_1","1.08",,"01/01/2012","12/31/2012"
"670024","SPP_1","1.14",,"01/01/2012","12/31/2012"
"670025","SPP_1","1.01",,"01/01/2012","12/31/2012"
"670029","SPP_1","0.85",,"01/01/2012","12/31/2012"
"670031","SPP_1","1.26",,"01/01/2012","12/31/2012"
"670034","SPP_1","0.94",,"01/01/2012","12/31/2012"
"670041","SPP_1","1.09",,"01/01/2012","12/31/2012"
"670043","SPP_1","1.05",,"01/01/2012","12/31/2012"
"670044","SPP_1","1.06",,"01/01/2012","12/31/2012"
"670046","SPP_1","1.10",,"01/01/2012","12/31/2012"
"670047","SPP_1","1.02",,"01/01/2012","12/31/2012"
"670049","SPP_1","1.06",,"01/01/2012","12/31/2012"
"670050","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"670053","SPP_1","1.17",,"01/01/2012","12/31/2012"
"670054","SPP_1","1.19",,"01/01/2012","12/31/2012"
"670055","SPP_1","1.07",,"01/01/2012","12/31/2012"
"670056","SPP_1","1.07",,"01/01/2012","12/31/2012"
"670058","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"670059","SPP_1","1.11",,"01/01/2012","12/31/2012"
"670060","SPP_1","1.16",,"01/01/2012","12/31/2012"
"670061","SPP_1","1.01",,"01/01/2012","12/31/2012"
"670062","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"670066","SPP_1","0.71",,"01/01/2012","12/31/2012"
"670067","SPP_1","1.09",,"01/01/2012","12/31/2012"
"670068","SPP_1","1.05",,"01/01/2012","12/31/2012"
"670069","SPP_1","1.02",,"01/01/2012","12/31/2012"
"670071","SPP_1","1.11",,"01/01/2012","12/31/2012"
"670073","SPP_1","1.01",,"01/01/2012","12/31/2012"
"670075","SPP_1","1.22",,"01/01/2012","12/31/2012"
"670076","SPP_1","1.08",,"01/01/2012","12/31/2012"
"670077","SPP_1","1.08",,"01/01/2012","12/31/2012"
"670078","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"670079","SPP_1","1.07",,"01/01/2012","12/31/2012"
"670080","SPP_1","0.96",,"01/01/2012","12/31/2012"
"670082","SPP_1","1.02",,"01/01/2012","12/31/2012"
"670083","SPP_1","Not Available","1","01/01/2012","12/31/2012"
